parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
1938374,1,bacteria,1390,Bacillus amyloliquefaciens,19,12
1938374,1,bacteria,659243,Bacillus siamensis,9,5
653685,1,bacteria,1423,Bacillus subtilis,38,24
653685,1,bacteria,1402,Bacillus licheniformis,36,23
653685,2,bacteria,653388,Bacillus mojavensis subgroup,6,3
653388,1,bacteria,260554,Bacillus halotolerans,5,3
653685,1,bacteria,1452,Bacillus atrophaeus,2,1
653685,1,bacteria,96241,Bacillus spizizenii,2,1
653685,1,bacteria,72361,Bacillus vallismortis,1,0
653685,1,bacteria,1648923,Bacillus paralicheniformis,1,0
1386,2,bacteria,86661,Bacillus cereus group,119,78
86661,1,bacteria,1396,Bacillus cereus,51,33
86661,1,bacteria,1392,Bacillus anthracis,25,16
86661,1,bacteria,1428,Bacillus thuringiensis,24,15
86661,1,bacteria,1405,Bacillus mycoides,9,5
86661,1,bacteria,2026186,Bacillus paranthracis,4,2
86661,1,bacteria,580165,Bacillus cytotoxicus,2,1
86661,1,bacteria,1890302,Bacillus wiedmannii,1,0
86661,1,bacteria,2026187,Bacillus pacificus,1,0
1386,2,bacteria,1792192,Bacillus altitudinis complex,14,9
1792192,1,bacteria,293387,Bacillus altitudinis,14,9
1386,2,bacteria,185979,unclassified Bacillus (in: firmicutes),13,8
185979,1,bacteria,2884834,Bacillus sp. CMF12,5,3
185979,1,bacteria,352858,Bacillus sp. Y1,2,1
185979,1,bacteria,2874284,Bacillus sp. CRB-7,2,1
185979,1,bacteria,1581038,Bacillus sp. FJAT-22090,1,0
185979,1,bacteria,2589818,Bacillus sp. Cs-700,1,0
185979,1,bacteria,2499213,Bacillus sp. BD59S,1,0
185979,1,bacteria,2709784,Bacillus sp. KH172YL63,1,0
1386,1,bacteria,1408,Bacillus pumilus,12,7
1386,1,bacteria,1455,Bacillus badius,7,4
1386,1,bacteria,1983719,Bacillus shivajii,3,1
1386,1,bacteria,1471,Bacillus methanolicus,2,1
1386,1,bacteria,1664069,Bacillus glycinifermentans,2,1
1386,1,bacteria,2728853,Bacillus fonticola,1,0
1386,1,bacteria,561879,Bacillus safensis,1,0
186817,2,bacteria,2817139,Weizmannia,58,38
2817139,1,bacteria,1398,Weizmannia coagulans,58,38
186817,2,bacteria,2837504,Heyndrickxia,22,14
2837504,1,bacteria,38875,Heyndrickxia oleronia,21,13
2837504,1,bacteria,1476025,Heyndrickxia vini,1,0
186817,2,bacteria,84406,Virgibacillus,19,12
84406,2,bacteria,2620237,unclassified Virgibacillus,15,9
2620237,1,bacteria,2700081,Virgibacillus sp. MSP4-1,8,5
2620237,1,bacteria,2419842,Virgibacillus sp. Bac332,7,4
84406,1,bacteria,163877,Virgibacillus necropolis,4,2
186817,2,bacteria,400634,Lysinibacillus,16,10
400634,1,bacteria,2590012,Lysinibacillus agricola,6,3
400634,1,bacteria,1421,Lysinibacillus sphaericus,2,1
400634,1,bacteria,28031,Lysinibacillus fusiformis,2,1
400634,1,bacteria,2086577,Lysinibacillus timonensis,2,1
400634,2,bacteria,2636778,unclassified Lysinibacillus,2,1
2636778,1,bacteria,2169540,Lysinibacillus sp. 2017,2,1
400634,1,bacteria,436516,Lysinibacillus parviboronicapiens,1,0
186817,2,bacteria,150247,Anoxybacillus,11,7
150247,1,bacteria,247480,Anoxybacillus caldiproteolyticus,8,5
150247,1,bacteria,198467,Anoxybacillus gonensis,2,1
150247,1,bacteria,2613334,Anoxybacillus sediminis,1,0
186817,2,bacteria,2800373,Priestia,7,4
2800373,1,bacteria,1404,Priestia megaterium,7,4
186817,2,bacteria,129337,Geobacillus,6,3
129337,2,bacteria,2642459,unclassified Geobacillus,2,1
2642459,1,bacteria,550542,Geobacillus sp. Y412MC52,1,0
2642459,1,bacteria,1813182,Geobacillus sp. JS12,1,0
129337,1,bacteria,33940,Geobacillus thermodenitrificans,1,0
129337,1,bacteria,1921421,Geobacillus genomosp. 3,1,0
186817,2,bacteria,2920444,Mangrovibacillus,5,3
2920444,1,bacteria,2593652,Mangrovibacillus cuniculi,5,3
186817,2,bacteria,2675234,Alkalihalobacillus,5,3
2675234,1,bacteria,79880,Alkalihalobacillus clausii,3,1
2675234,1,bacteria,199441,Alkalihalobacillus krulwichiae,1,0
2675234,1,bacteria,300825,Alkalihalobacillus lehensis,1,0
186817,2,bacteria,2675233,Metabacillus,3,1
2675233,2,bacteria,2675274,unclassified Metabacillus,3,1
2675274,1,bacteria,2745198,Metabacillus sp. KUDC1714,2,1
2675274,1,bacteria,2806989,Metabacillus sp. cB07,1,0
186817,2,bacteria,379065,Caldalkalibacillus,3,1
379065,1,bacteria,296745,Caldalkalibacillus thermarum,3,1
186817,2,bacteria,175304,Lentibacillus,3,1
175304,2,bacteria,2614679,unclassified Lentibacillus,2,1
2614679,1,bacteria,2911514,Lentibacillus sp. ZS110521,2,1
175304,1,bacteria,1472767,Lentibacillus amyloliquefaciens,1,0
186817,2,bacteria,2675229,Peribacillus,3,1
2675229,1,bacteria,450367,Peribacillus frigoritolerans,2,1
186817,2,bacteria,2675230,Cytobacillus,2,1
2675230,1,bacteria,665099,Cytobacillus oceanisediminis,1,0
2675230,1,bacteria,859143,Cytobacillus kochii,1,0
186817,2,bacteria,1055323,Aeribacillus,2,1
1055323,1,bacteria,33936,Aeribacillus pallidus,2,1
186817,2,bacteria,1906945,Parageobacillus,2,1
1906945,1,bacteria,81408,Parageobacillus caldoxylosilyticus,2,1
186817,2,bacteria,2837485,Evansella,2,1
2837485,2,bacteria,2837486,unclassified Evansella,2,1
2837486,1,bacteria,2924033,Evansella sp. LMS18,2,1
186817,2,bacteria,2837506,Niallia,2,1
2837506,2,bacteria,2837522,unclassified Niallia,2,1
2837522,1,bacteria,2962858,Niallia sp. RD1,2,1
186817,2,bacteria,2837508,Rossellomorea,2,1
2837508,1,bacteria,189381,Rossellomorea marisflavi,2,1
186817,2,bacteria,2944627,Paenalkalicoccus,1,0
2944627,1,bacteria,2592382,Paenalkalicoccus suaedae,1,0
186817,2,bacteria,45667,Halobacillus,1,0
45667,2,bacteria,2636472,unclassified Halobacillus,1,0
2636472,1,bacteria,2932259,Halobacillus sp. SSHM10-5,1,0
186817,2,bacteria,182709,Oceanobacillus,1,0
182709,1,bacteria,746691,Oceanobacillus kimchii,1,0
186817,2,bacteria,200903,Paraliobacillus,1,0
200903,1,bacteria,2213194,Paraliobacillus zengyii,1,0
186822,2,bacteria,44249,Paenibacillus,191,125
44249,1,bacteria,1406,Paenibacillus polymyxa,46,30
44249,2,bacteria,185978,unclassified Paenibacillus,28,18
185978,1,bacteria,324057,Paenibacillus sp. JDR-2,11,7
185978,1,bacteria,2878915,Paenibacillus sp. YPG26,4,2
185978,1,bacteria,867076,Paenibacillus sp. IHB B 3084,3,1
185978,1,bacteria,2908839,Paenibacillus sp. YPD9-1,3,1
185978,1,bacteria,1536769,Paenibacillus sp. FSL P4-0081,2,1
185978,1,bacteria,2777983,Paenibacillus sp. JNUCC-31,2,1
185978,1,bacteria,1906272,Paenibacillus sp. JZ16,1,0
185978,1,bacteria,1870819,Paenibacillus sp. BIHB4019,1,0
44249,1,bacteria,2509456,Paenibacillus protaetiae,5,3
44249,1,bacteria,1619311,Paenibacillus physcomitrellae,3,1
44249,1,bacteria,1462996,Paenibacillus yonginensis,3,1
44249,1,bacteria,61624,Paenibacillus mucilaginosus,3,1
44249,1,bacteria,1616788,Paenibacillus bovis,2,1
44249,1,bacteria,1338368,Paenibacillus lentus,2,1
44249,1,bacteria,2810347,Paenibacillus tianjinensis,1,0
44249,1,bacteria,1401,Paenibacillus lautus,1,0
44249,1,bacteria,2020716,Paenibacillus konkukensis,1,0
44249,1,bacteria,44252,Paenibacillus macerans,1,0
186822,2,bacteria,55080,Brevibacillus,8,5
55080,2,bacteria,2684853,unclassified Brevibacillus,3,1
2684853,1,bacteria,2950604,Brevibacillus sp. BB3-R1,2,1
2684853,1,bacteria,319501,Brevibacillus sp. WF146,1,0
55080,1,bacteria,51101,Brevibacillus agri,2,1
55080,1,bacteria,1465,Brevibacillus laterosporus,1,0
186822,2,bacteria,329857,Cohnella,3,1
329857,1,bacteria,2728023,Cohnella herbarum,3,1
186820,2,bacteria,1637,Listeria,64,41
1637,1,bacteria,1639,Listeria monocytogenes,63,41
1637,1,bacteria,1642,Listeria innocua,1,0
186820,2,bacteria,2755,Brochothrix,3,1
2755,1,bacteria,2756,Brochothrix thermosphacta,3,1
186818,2,bacteria,1372,Planococcus,14,9
1372,1,bacteria,2233542,Planococcus halotolerans,4,2
1372,1,bacteria,1215089,Planococcus halocryophilus,1,0
1372,2,bacteria,2662419,unclassified Planococcus (in: firmicutes),1,0
2662419,1,bacteria,2058136,Planococcus sp. MB-3u-03,1,0
186818,2,bacteria,1569,Sporosarcina,11,7
1569,2,bacteria,2647733,unclassified Sporosarcina,8,5
2647733,1,bacteria,2942204,Sporosarcina sp. Marseille-Q4943,5,3
2647733,1,bacteria,2818390,Sporosarcina sp. Te-1,2,1
2647733,1,bacteria,2810514,Sporosarcina sp. Marseille-Q4063,1,0
1569,1,bacteria,1571,Sporosarcina ureae,1,0
186818,2,bacteria,160795,Ureibacillus,3,1
160795,1,bacteria,367743,Ureibacillus thermophilus,3,1
186818,2,bacteria,648800,Solibacillus,2,1
648800,1,bacteria,76853,Solibacillus silvestris,2,1
186823,2,bacteria,1502725,Effusibacillus,4,2
1502725,1,bacteria,2743772,Effusibacillus dendaii,4,2
186823,2,bacteria,432330,Tumebacillus,3,1
432330,1,bacteria,1903704,Tumebacillus avium,1,0
186823,2,bacteria,29330,Alicyclobacillus,2,1
29330,1,bacteria,392011,Alicyclobacillus fastidiosus,1,0
29330,1,bacteria,2931921,Alicyclobacillus mengziensis,1,0
186824,2,bacteria,1677050,Novibacillus,3,1
1677050,1,bacteria,1471761,Novibacillus thermophilus,3,1
186824,2,bacteria,292635,Laceyella,2,1
292635,1,bacteria,37482,Laceyella sacchari,2,1
186824,2,bacteria,1274351,Kroppenstedtia,2,1
186824,2,bacteria,2023,Thermoactinomyces,1,0
2023,1,bacteria,2026,Thermoactinomyces vulgaris,1,0
31977,2,bacteria,29465,Veillonella,83042,54443
29465,1,bacteria,39777,Veillonella atypica,8894,5831
29465,1,bacteria,29466,Veillonella parvula,7190,4713
29465,1,bacteria,39778,Veillonella dispar,4372,2866
29465,1,bacteria,423477,Veillonella rogosae,4285,2809
29465,1,bacteria,2682456,Veillonella nakazawae,3197,2095
29465,2,bacteria,2630086,unclassified Veillonella,1670,1094
2630086,1,bacteria,2682455,Veillonella sp. S12025-13,1670,1094
29465,1,bacteria,248315,Veillonella rodentium,509,333
31977,2,bacteria,906,Megasphaera,2001,1311
906,1,bacteria,2144175,Megasphaera stantonii,662,434
906,1,bacteria,1675036,Megasphaera hexanoica,24,15
906,1,bacteria,907,Megasphaera elsdenii,13,8
906,1,bacteria,1232428,Megasphaera massiliensis,12,7
31977,2,bacteria,39948,Dialister,1284,841
39948,1,bacteria,39950,Dialister pneumosintes,1097,719
39948,1,bacteria,487173,Dialister succinatiphilus,93,60
1843491,2,bacteria,970,Selenomonas,7530,4936
970,2,bacteria,2637378,unclassified Selenomonas,5081,3331
2637378,1,bacteria,712538,Selenomonas sp. oral taxon 478,1238,811
2637378,1,bacteria,712528,Selenomonas sp. oral taxon 126,741,485
2637378,1,bacteria,713030,Selenomonas sp. oral taxon 136,723,474
2637378,1,bacteria,1884263,Selenomonas sp. oral taxon 920,472,309
970,1,bacteria,2754044,Selenomonas timonae,355,232
970,1,bacteria,69823,Selenomonas sputigena,353,231
970,1,bacteria,971,Selenomonas ruminantium,12,7
1843491,2,bacteria,864,Pectinatus,20,13
864,1,bacteria,865,Pectinatus frisingensis,20,13
1843491,2,bacteria,158846,Megamonas,6,3
158846,1,bacteria,437897,Megamonas funiformis,3,1
1843490,2,bacteria,365348,Pelosinus,12,7
365348,2,bacteria,2629460,unclassified Pelosinus,11,7
2629460,1,bacteria,484770,Pelosinus sp. UFO1,11,7
1843490,2,bacteria,2375,Sporomusa,9,5
2375,1,bacteria,2377,Sporomusa termitida,9,5
1843490,2,bacteria,2093783,Methylomusa,2,1
2093783,1,bacteria,1930071,Methylomusa anaerophila,2,1
909930,2,bacteria,33024,Phascolarctobacterium,20,13
33024,1,bacteria,33025,Phascolarctobacterium faecium,11,7
33024,1,bacteria,626940,Phascolarctobacterium succinatutens,4,2
33024,2,bacteria,2639160,unclassified Phascolarctobacterium,2,1
2639160,1,bacteria,2823317,Phascolarctobacterium sp. Marseille-Q4147,2,1
186803,2,bacteria,1164882,Lachnoanaerobaculum,1233,808
1164882,1,bacteria,617123,Lachnoanaerobaculum umeaense,1233,808
186803,2,bacteria,572511,Blautia,269,176
572511,1,bacteria,1912897,Blautia argi,99,64
572511,1,bacteria,2779518,Blautia liquoris,48,31
572511,1,bacteria,1322,Blautia hansenii,15,9
572511,1,bacteria,33035,Blautia producta,4,2
572511,2,bacteria,2648079,unclassified Blautia,4,2
2648079,1,bacteria,2479767,Blautia sp. SC05B48,4,2
572511,1,bacteria,1796616,Blautia pseudococcoides,2,1
186803,2,bacteria,830,Butyrivibrio,181,118
830,1,bacteria,185008,Butyrivibrio hungatei,78,51
830,1,bacteria,45851,Butyrivibrio crossotus,48,31
830,1,bacteria,831,Butyrivibrio fibrisolvens,35,22
830,1,bacteria,43305,Butyrivibrio proteoclasticus,13,8
186803,2,bacteria,1843210,Anaerocolumna,164,107
1843210,1,bacteria,433286,Anaerocolumna cellulosilytica,95,62
1843210,1,bacteria,1727145,Anaerocolumna chitinilytica,9,5
1843210,1,bacteria,2696063,Anaerocolumna sedimenticola,6,3
186803,2,bacteria,2719231,Lacrimispora,162,106
2719231,1,bacteria,84030,Lacrimispora saccharolytica,93,60
186803,2,bacteria,207244,Anaerostipes,114,74
207244,1,bacteria,649756,Anaerostipes hadrus,106,69
207244,1,bacteria,105841,Anaerostipes caccae,3,1
207244,1,bacteria,1229621,Anaerostipes rhamnosivorans,2,1
186803,2,bacteria,841,Roseburia,78,51
841,1,bacteria,301301,Roseburia hominis,60,39
841,1,bacteria,166486,Roseburia intestinalis,2,1
186803,2,bacteria,2316020,Mediterraneibacter,59,38
2316020,1,bacteria,33039,[Ruminococcus] torques,7,4
2316020,1,bacteria,33038,[Ruminococcus] gnavus,3,1
2316020,1,bacteria,46228,[Ruminococcus] lactaris,3,1
186803,2,bacteria,2569097,Anaerobutyricum,49,32
2569097,1,bacteria,39488,Anaerobutyricum hallii,49,32
186803,2,bacteria,1506577,Tyzzerella,49,32
1506577,1,bacteria,36835,[Clostridium] colinum,49,32
186803,2,bacteria,189330,Dorea,39,25
189330,1,bacteria,39486,Dorea formicigenerans,22,14
189330,1,bacteria,88431,Dorea longicatena,17,11
186803,2,bacteria,1506553,Lachnoclostridium,38,24
1506553,1,bacteria,89153,[Clostridium] hylemonae,19,12
1506553,1,bacteria,29347,[Clostridium] scindens,16,10
1506553,2,bacteria,2608895,unclassified Lachnoclostridium,2,1
2608895,1,bacteria,1834196,Lachnoclostridium sp. YL32,2,1
186803,2,bacteria,1663717,Herbinix,28,18
1663717,1,bacteria,1679721,Herbinix luporum,28,18
186803,2,bacteria,2944198,Wansuia,24,15
2944198,1,bacteria,2763667,Wansuia hejianensis,24,15
186803,2,bacteria,2719313,Enterocloster,14,9
2719313,1,bacteria,208479,Enterocloster bolteae,14,9
186803,2,bacteria,28050,Lachnospira,12,7
28050,1,bacteria,39485,Lachnospira eligens,12,7
186803,2,bacteria,33042,Coprococcus,12,7
33042,1,bacteria,33043,Coprococcus eutactus,2,1
33042,2,bacteria,2684943,unclassified Coprococcus,1,0
2684943,1,bacteria,751585,Coprococcus sp. ART55/1,1,0
186803,2,bacteria,2944193,Simiaoa,6,3
2944193,1,bacteria,2763672,Simiaoa sunii,6,3
186803,2,bacteria,3024823,Anaeromicropila,6,3
3024823,1,bacteria,2785025,Anaeromicropila herbilytica,6,3
186803,2,bacteria,1769710,Sellimonas,5,3
1769710,1,bacteria,1653434,Sellimonas intestinalis,5,3
186803,2,bacteria,46205,Pseudobutyrivibrio,4,2
46205,1,bacteria,185007,Pseudobutyrivibrio xylanivorans,4,2
186803,2,bacteria,2005359,Faecalicatena,2,1
2005359,2,bacteria,2635385,unclassified Faecalicatena,2,1
2635385,1,bacteria,2823316,Faecalicatena sp. Marseille-Q4148,2,1
186803,2,bacteria,2039240,Anaerotignum,2,1
2039240,1,bacteria,28446,Anaerotignum propionicum,2,1
186803,2,bacteria,2888809,Novisyntrophococcus,1,0
2888809,1,bacteria,2068655,Novisyntrophococcus fermenticellae,1,0
186803,2,bacteria,2944195,Qiania,1,0
2944195,1,bacteria,2763669,Qiania dongpingensis,1,0
543314,2,bacteria,86331,Mogibacterium,394,258
86331,1,bacteria,114527,Mogibacterium diversum,183,119
86331,1,bacteria,86332,Mogibacterium pumilum,8,5
543314,2,bacteria,2060094,Aminipila,49,32
2060094,1,bacteria,433296,Aminipila butyrica,24,15
2060094,1,bacteria,2507160,Aminipila luticellarii,9,5
2060094,1,bacteria,2697030,Aminipila terrae,7,4
543314,2,bacteria,1926556,Emergencia,15,9
1926556,1,bacteria,1776384,Emergencia timonensis,15,9
538999,2,bacteria,1918454,Flintibacter,225,147
1918454,2,bacteria,2610894,unclassified Flintibacter,225,147
2610894,1,bacteria,2610895,Flintibacter sp. KGMB00164,225,147
538999,2,bacteria,2717089,Massilistercora,9,5
2717089,1,bacteria,2086584,Massilistercora timonensis,9,5
538999,2,bacteria,1392389,Intestinimonas,5,3
1392389,1,bacteria,1297617,Intestinimonas butyriciproducens,5,3
538999,2,bacteria,1686313,Fenollaria,5,3
1686313,1,bacteria,2811778,Fenollaria sporofastidiosus,5,3
543347,2,bacteria,178898,Carboxydocella,1,0
178898,1,bacteria,178899,Carboxydocella thermautotrophica,1,0
186804,2,bacteria,1257,Peptostreptococcus,180,118
1257,2,bacteria,2652281,unclassified Peptostreptococcus,180,118
2652281,1,bacteria,3003601,Peptostreptococcus sp. CBA3647,180,118
186804,2,bacteria,44259,Filifactor,68,44
44259,1,bacteria,143361,Filifactor alocis,68,44
186804,2,bacteria,214904,Tepidibacter,64,41
214904,2,bacteria,2642259,unclassified Tepidibacter,64,41
2642259,1,bacteria,2925782,Tepidibacter sp. 8C15b,64,41
186804,2,bacteria,1870884,Clostridioides,60,39
1870884,1,bacteria,1496,Clostridioides difficile,35,22
1870884,2,bacteria,2635829,unclassified Clostridioides,17,11
2635829,1,bacteria,2770780,Clostridioides sp. ES-S-0054-01,17,11
186804,2,bacteria,1481960,Peptoclostridium,8,5
1481960,1,bacteria,1731,Peptoclostridium acidaminophilum,8,5
186804,2,bacteria,186831,Acetoanaerobium,3,1
186831,1,bacteria,1511,Acetoanaerobium sticklandii,3,1
186804,2,bacteria,1501226,Romboutsia,3,1
1501226,2,bacteria,2626894,unclassified Romboutsia,3,1
2626894,1,bacteria,2724150,Romboutsia sp. CE17,3,1
186804,2,bacteria,2743582,Peptacetobacter,3,1
2743582,1,bacteria,89152,Peptacetobacter hiranonis,3,1
186804,2,bacteria,1849828,Paeniclostridium,1,0
1849828,1,bacteria,1505,Paeniclostridium sordellii,1,0
31979,2,bacteria,1485,Clostridium,189,123
1485,2,bacteria,2614128,unclassified Clostridium,55,36
2614128,1,bacteria,1042156,Clostridium sp. SY8519,35,22
2614128,1,bacteria,411486,Clostridium sp. M62/1,5,3
2614128,1,bacteria,1702238,Clostridium sp. MF28,5,3
2614128,1,bacteria,2483110,Clostridium sp. JN-1,4,2
2614128,1,bacteria,97138,Clostridium sp. MD294,1,0
2614128,1,bacteria,641107,Clostridium sp. DL-VIII,1,0
2614128,1,bacteria,1155388,Clostridium sp. C1,1,0
2614128,1,bacteria,1195166,Clostridium sp. MT351,1,0
2614128,1,bacteria,2507159,Clostridium sp. JN-9,1,0
2614128,1,bacteria,2681265,Clostridium sp. 16K-1-R1,1,0
1485,1,bacteria,1502,Clostridium perfringens,37,24
1485,1,bacteria,1501,Clostridium pasteurianum,24,15
1485,1,bacteria,1491,Clostridium botulinum,13,8
1485,1,bacteria,1529,Clostridium cadaveris,11,7
1485,1,bacteria,1520,Clostridium beijerinckii,6,3
1485,1,bacteria,1534,Clostridium kluyveri,6,3
1485,1,bacteria,1494,Clostridium cochlearium,6,3
1485,1,bacteria,2068654,Clostridium fermenticellae,5,3
1485,1,bacteria,1509,Clostridium sporogenes,3,1
1485,1,bacteria,1716543,Clostridium thermarum,2,1
1485,1,bacteria,182773,Clostridium isatidis,2,1
1485,1,bacteria,1493,Clostridium cellulovorans,1,0
1485,1,bacteria,2320868,Clostridium manihotivorum,1,0
1485,1,bacteria,29341,Clostridium argentinense,1,0
31979,2,bacteria,1849822,Paraclostridium,69,45
1849822,1,bacteria,1490,Paraclostridium bifermentans,69,45
31979,2,bacteria,1848399,Crassaminicella,38,24
1848399,1,bacteria,1286698,Crassaminicella profunda,20,13
1848399,1,bacteria,2599308,Crassaminicella thermophila,18,11
31979,2,bacteria,44258,Caloramator,15,9
44258,2,bacteria,2629145,unclassified Caloramator,15,9
2629145,1,bacteria,2576307,Caloramator sp. E03,11,7
2629145,1,bacteria,3023090,Caloramator sp. mosi_1,4,2
31979,2,bacteria,1649459,Hungatella,13,8
1649459,1,bacteria,154046,Hungatella hathewayi,13,8
31979,2,bacteria,390805,Geosporobacter,5,3
390805,1,bacteria,1424294,Geosporobacter ferrireducens,5,3
31979,2,bacteria,1890059,Serpentinicella,3,1
1890059,1,bacteria,1734049,Serpentinicella alkaliphila,3,1
31979,2,bacteria,49082,Candidatus Arthromitus,1,0
49082,2,bacteria,2638829,unclassified Candidatus Arthromitus,1,0
31979,2,bacteria,114627,Alkaliphilus,1,0
114627,1,bacteria,208226,Alkaliphilus metalliredigens,1,0
216572,2,bacteria,216851,Faecalibacterium,75,49
216851,1,bacteria,853,Faecalibacterium prausnitzii,46,30
216851,2,bacteria,2646395,unclassified Faecalibacterium,7,4
2646395,1,bacteria,2929495,Faecalibacterium sp. I4-3-84,7,4
216572,2,bacteria,946234,Flavonifractor,34,22
946234,1,bacteria,292800,Flavonifractor plautii,34,22
216572,2,bacteria,2591381,Dysosmobacter,30,19
2591381,2,bacteria,2644575,unclassified Dysosmobacter,29,19
2644575,1,bacteria,2830675,Dysosmobacter sp. Marseille-Q4140,29,19
2591381,1,bacteria,2093857,Dysosmobacter welbionis,1,0
216572,2,bacteria,2304693,Pseudoclostridium,20,13
2304693,1,bacteria,84032,Pseudoclostridium thermosuccinogenes,20,13
216572,2,bacteria,244127,Anaerotruncus,17,11
244127,1,bacteria,169435,Anaerotruncus colihominis,17,11
216572,2,bacteria,2892396,Vescimonas,17,11
2892396,1,bacteria,2714355,Vescimonas coprocola,13,8
2892396,1,bacteria,2714353,Vescimonas fastidiosa,4,2
216572,2,bacteria,35829,Acetivibrio,6,3
35829,1,bacteria,1515,Acetivibrio thermocellus,4,2
35829,1,bacteria,288965,Acetivibrio clariflavus,1,0
35829,1,bacteria,1677857,Acetivibrio saccincola,1,0
216572,2,bacteria,236752,Fastidiosipila,6,3
236752,1,bacteria,236753,Fastidiosipila sanguinis,6,3
216572,2,bacteria,1263,Ruminococcus,6,3
1263,1,bacteria,438033,Ruminococcus gauvreauii,5,3
216572,2,bacteria,2834348,Caproicibacterium,5,3
2834348,1,bacteria,2666138,Caproicibacterium lactatifermentans,3,1
2834348,2,bacteria,2834349,unclassified Caproicibacterium,1,0
2834349,1,bacteria,2994078,Caproicibacterium sp. BJN0003,1,0
216572,2,bacteria,1738645,Caproiciproducens,4,2
1738645,2,bacteria,2643836,unclassified Caproiciproducens,4,2
2643836,1,bacteria,2507162,Caproiciproducens sp. NJN-50,4,2
216572,2,bacteria,2039302,Monoglobus,4,2
2039302,1,bacteria,1981510,Monoglobus pectinilyticus,4,2
216572,2,bacteria,1905344,Ruthenibacterium,3,1
1905344,1,bacteria,1550024,Ruthenibacterium lactatiformans,3,1
216572,2,bacteria,1637257,Mageeibacillus,3,1
1637257,1,bacteria,884684,Mageeibacillus indolicus,3,1
216572,2,bacteria,459786,Oscillibacter,3,1
459786,1,bacteria,2763056,Oscillibacter hominis,3,1
216572,2,bacteria,1918385,Acutalibacter,2,1
1918385,1,bacteria,1796620,Acutalibacter muris,2,1
216572,2,bacteria,2304691,Thermoclostridium,2,1
2304691,1,bacteria,1510,Thermoclostridium stercorarium,2,1
216572,2,bacteria,1508657,Ruminiclostridium,1,0
1508657,1,bacteria,1521,Ruminiclostridium cellulolyticum,1,0
186807,2,bacteria,51514,Dehalobacterium,83,54
51514,1,bacteria,51515,Dehalobacterium formicoaceticum,83,54
186807,2,bacteria,2651578,Thermanaerosceptrum,14,9
2651578,1,bacteria,1712410,Thermanaerosceptrum fracticalcis,14,9
186807,2,bacteria,2916693,Desulforamulus,2,1
186807,2,bacteria,471826,Candidatus Desulforudis,1,0
471826,1,bacteria,471827,Candidatus Desulforudis audaxviator,1,0
543349,2,bacteria,1006480,Caldinitratiruptor,64,41
1006480,1,bacteria,671077,Caldinitratiruptor microaerophilus,64,41
543349,2,bacteria,2733,Symbiobacterium,5,3
2733,1,bacteria,2734,Symbiobacterium thermophilum,5,3
186806,2,bacteria,1730,Eubacterium,35,22
1730,1,bacteria,2041044,Eubacterium maltosivorans,7,4
1730,1,bacteria,39496,Eubacterium ventriosum,5,3
186806,2,bacteria,33951,Acetobacterium,8,5
33951,1,bacteria,52694,Acetobacterium wieringae,6,3
186806,2,bacteria,274470,Alkalibacter,2,1
274470,1,bacteria,2815577,Alkalibacter rhizosphaerae,2,1
2603322,2,bacteria,2603323,Petrocella,18,11
2603323,1,bacteria,2173034,Petrocella atlantisensis,18,11
2603322,2,bacteria,1348611,Vallitalea,3,1
990719,2,bacteria,990721,Christensenella,17,11
990721,2,bacteria,2649046,unclassified Christensenella,13,8
2649046,1,bacteria,2086585,Christensenella sp. Marseille-P3954,13,8
990721,1,bacteria,626937,Christensenella minuta,4,2
2937909,2,bacteria,36853,Desulfitobacterium,3,1
36853,1,bacteria,142877,Desulfitobacterium metallireducens,2,1
36853,1,bacteria,233055,Desulfitobacterium dichloroeliminans,1,0
2937909,2,bacteria,51196,Syntrophobotulus,3,1
51196,1,bacteria,51197,Syntrophobotulus glycolicus,3,1
2937909,2,bacteria,79206,Desulfosporosinus,2,1
79206,1,bacteria,79209,Desulfosporosinus meridiei,1,0
79206,1,bacteria,339862,Desulfosporosinus youngiae,1,0
31984,2,bacteria,79598,Heliorestis,3,1
79598,1,bacteria,356322,Heliorestis convoluta,3,1
3018741,2,bacteria,698776,Cellulosilyticum,2,1
698776,1,bacteria,29360,Cellulosilyticum lentocellum,2,1
1491775,2,bacteria,2838170,Alkalicella,1,0
2838170,1,bacteria,2731377,Alkalicella caledoniensis,1,0
543371,2,bacteria,44000,Caldicellulosiruptor,87,57
44000,1,bacteria,1387555,Caldicellulosiruptor morganii,77,50
44000,1,bacteria,413889,Caldicellulosiruptor kronotskyensis,8,5
44000,1,bacteria,44001,Caldicellulosiruptor saccharolyticus,1,0
543371,2,bacteria,28895,Thermoanaerobacterium,6,3
28895,1,bacteria,1517,Thermoanaerobacterium thermosaccharolyticum,2,1
28895,1,bacteria,29329,Thermoanaerobacterium xylanolyticum,1,0
186814,2,bacteria,1754,Thermoanaerobacter,2,1
1754,1,bacteria,46354,Thermoanaerobacter wiegelii,1,0
42857,2,bacteria,42837,Ammonifex,2,1
42837,1,bacteria,42838,Ammonifex degensii,2,1
186814,2,bacteria,202949,Thermanaeromonas,2,1
202949,1,bacteria,161154,Thermanaeromonas toyohensis,2,1
186814,2,bacteria,129957,Carboxydothermus,1,0
129957,1,bacteria,129958,Carboxydothermus hydrogenoformans,1,0
